"Id","Plate","Row","Column","Clog","Scan.rate","Status.sort","Status.sel","TOF","EXT","Green","Yellow","Red","PH.Ext","PW.Ext","PC.Ext","PH.Green","PW.Green","PCGreen","PH.Yellow","PW.Yellow","PCYellow","PH.Red","PW.Red","PCRed","Time.Stamp","X","filtering","fluo1","fluo2","log.fluo1","log.fluo2","pca.ind.1","pca.ind.2","clust"
"1321",-1,0,0,"N",2500,0,40,690,762,9,7,8,65532,689,"n/a",1080,676,0,832,689,"n/a",1039,689,"n/a",1930515,NA,"in",9,8,2.197225,2.079442,-0.4842387,0.3214813,1
"1322",-1,0,0,"N",2500,0,40,1000,853,8,8,10,50368,998,"n/a",648,982,0,1194,983,"n/a",1981,971,"n/a",1930515,NA,"in",8,10,2.079442,2.302585,-0.5112037,0.07060528,1
"1323",-1,0,0,"N",2500,0,40,651,717,6,7,8,58104,650,"n/a",624,641,0,1036,649,"n/a",1617,636,"n/a",1930562,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1324",-1,0,0,"N",2500,0,40,922,744,7,8,10,52020,920,"n/a",860,908,0,1691,916,"n/a",2754,903,"n/a",1930578,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1325",-1,0,0,"N",2500,0,40,811,739,7,9,13,53584,809,"n/a",772,803,0,2086,809,"n/a",3736,808,"n/a",1930593,NA,"in",7,13,1.94591,2.564949,-0.5383053,-0.2225349,1
"1326",-1,0,0,"N",2500,0,2,853,648,123,192,30,49272,851,"n/a",13740,851,0,21812,851,"n/a",3223,657,"n/a",1930609,NA,"in",123,30,4.812184,3.401197,2.434084,0.05985407,2
"1327",-1,0,0,"N",2500,0,40,619,720,8,8,10,58928,618,"n/a",788,611,0,1080,618,"n/a",2050,614,"n/a",1930609,NA,"in",8,10,2.079442,2.302585,-0.5112037,0.07060528,1
"1328",-1,0,0,"N",2500,0,2,551,576,117,182,28,60996,550,"n/a",17156,550,0,26827,550,"n/a",2441,529,"n/a",1930656,NA,"in",117,28,4.762174,3.332205,2.362114,0.1054766,2
"1329",-1,0,0,"N",2500,0,40,808,645,6,8,11,50176,806,"n/a",668,806,0,1978,806,"n/a",3492,801,"n/a",1930671,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1330",-1,0,0,"N",2500,0,2,616,668,130,203,31,61064,615,"n/a",15140,615,0,23448,615,"n/a",1401,609,"n/a",1930843,NA,"in",130,31,4.867534,3.433987,2.497634,0.04984449,2
"1331",-1,0,0,"N",2500,0,40,606,686,7,8,10,59204,605,"n/a",860,603,0,1446,605,"n/a",2151,602,"n/a",1930921,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1332",-1,0,0,"N",2500,0,40,872,852,8,8,10,52836,870,"n/a",668,856,0,1723,870,"n/a",2881,862,"n/a",1931078,NA,"in",8,10,2.079442,2.302585,-0.5112037,0.07060528,1
"1333",-1,0,0,"N",2500,0,40,862,635,6,6,9,47648,860,"n/a",568,857,0,1329,860,"n/a",2589,820,"n/a",1931109,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1334",-1,0,0,"N",2500,0,40,565,615,6,9,12,52964,564,"n/a",724,562,0,2006,564,"n/a",3446,564,"n/a",1931171,NA,"in",6,12,1.791759,2.484907,-0.7111248,-0.2051368,1
"1335",-1,0,0,"N",2500,0,40,648,596,5,8,12,58960,647,"n/a",784,639,0,2094,647,"n/a",3322,646,"n/a",1931406,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1336",-1,0,0,"N",2500,0,2,491,531,143,221,34,59540,490,"n/a",20700,490,0,31494,490,"n/a",2082,477,"n/a",1931468,NA,"in",143,34,4.962845,3.526361,2.620337,-0.0007593346,2
"1337",-1,0,0,"N",2500,0,40,638,669,8,8,10,65532,637,"n/a",1264,608,0,1435,635,"n/a",2391,636,"n/a",1931546,NA,"in",8,10,2.079442,2.302585,-0.5112037,0.07060528,1
"1338",-1,0,0,"N",2500,0,2,862,748,121,185,28,50284,860,"n/a",13140,860,0,20224,860,"n/a",1885,726,"n/a",1931718,NA,"in",121,28,4.795791,3.332205,2.39335,0.1179018,2
"1339",-1,0,0,"N",2500,0,40,541,674,7,8,11,65532,540,"n/a",888,519,0,1407,539,"n/a",2617,530,"n/a",1931750,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1340",-1,0,0,"N",2500,0,40,492,593,6,7,10,59868,491,"n/a",804,486,0,1559,491,"n/a",3297,491,"n/a",1931859,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1341",-1,0,0,"N",2500,0,2,615,642,120,187,29,64236,614,"n/a",12836,614,0,19745,614,"n/a",2372,556,"n/a",1931937,NA,"in",120,29,4.787492,3.367296,2.398609,0.08222813,2
"1342",-1,0,0,"N",2500,0,40,874,708,6,7,9,50908,872,"n/a",556,863,0,1296,870,"n/a",2334,860,"n/a",1931937,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1343",-1,0,0,"N",2500,0,1,152,61,0,0,0,24196,150,"n/a",224,150,0,194,150,"n/a",298,150,"n/a",1931953,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1344",-1,0,0,"N",2500,0,40,689,694,6,7,9,57820,688,"n/a",696,686,0,1166,688,"n/a",2371,686,"n/a",1931953,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1345",-1,0,0,"N",2500,0,40,563,568,6,8,11,54000,562,"n/a",792,555,0,1763,561,"n/a",3445,550,"n/a",1931968,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1346",-1,0,0,"N",2500,0,2,607,673,164,256,38,56724,606,"n/a",18364,606,0,28768,606,"n/a",2142,594,"n/a",1932031,NA,"in",164,38,5.099866,3.637586,2.788766,-0.05346321,2
"1347",-1,0,0,"N",2500,0,40,963,815,6,8,11,59508,961,"n/a",548,934,0,1917,958,"n/a",3193,934,"n/a",1932062,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1348",-1,0,0,"N",2500,0,2,917,667,135,209,30,47724,915,"n/a",14028,915,0,20985,915,"n/a",2047,699,"n/a",1932140,NA,"in",135,30,4.905275,3.401197,2.520582,0.09426169,2
"1349",-1,0,0,"N",2500,0,2,601,573,144,226,34,61560,600,"n/a",21308,600,0,32358,600,"n/a",2667,520,"n/a",1932156,NA,"in",144,34,4.969813,3.526361,2.626812,0.00181639,2
"1350",-1,0,0,"N",2500,0,1,256,130,1,1,0,32152,255,"n/a",336,255,0,334,255,"n/a",392,252,"n/a",1932234,NA,"out.neg",1,0,0,-Inf,NA,NA,NA
"1351",-1,0,0,"N",2500,0,40,414,438,4,6,9,55832,413,"n/a",752,403,0,1788,413,"n/a",3234,413,"n/a",1932234,NA,"in",4,9,1.386294,2.197225,-1.194208,-0.08769293,1
"1352",-1,0,0,"N",2500,0,1,540,254,14,22,3,30024,539,"n/a",2304,539,0,3535,539,"n/a",401,492,"n/a",1932296,NA,"out.size",14,3,2.639057,1.098612,NA,NA,NA
"1353",-1,0,0,"N",2500,0,1,304,206,6,11,6,44984,303,"n/a",1420,303,0,2480,303,"n/a",3121,281,"n/a",1932296,NA,"in",6,6,1.791759,1.791759,-0.9673224,0.4389252,1
"1354",-1,0,0,"N",2500,0,40,812,835,8,7,9,62548,810,"n/a",768,805,0,1058,809,"n/a",1812,806,"n/a",1932390,NA,"in",8,9,2.079442,2.197225,-0.5501465,0.1685047,1
"1355",-1,0,0,"N",2500,0,40,447,610,6,7,10,65532,446,"n/a",1096,446,0,1731,446,"n/a",3060,445,"n/a",1932468,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1356",-1,0,0,"N",2500,0,40,831,737,5,7,9,59308,829,"n/a",488,818,0,1478,827,"n/a",2431,811,"n/a",1932578,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1357",-1,0,0,"N",2500,0,2,501,506,1,1,0,61632,500,"n/a",288,447,0,201,484,"n/a",276,427,"n/a",1932890,NA,"out.neg",1,0,0,-Inf,NA,NA,NA
"1358",-1,0,0,"N",2500,0,2,688,623,146,226,35,56120,687,"n/a",19540,687,0,29858,687,"n/a",2861,583,"n/a",1933093,NA,"in",146,35,4.983607,3.555348,2.650343,-0.02002017,2
"1359",-1,0,0,"N",2500,0,40,942,812,6,7,10,59060,940,"n/a",576,917,0,1791,932,"n/a",3255,903,"n/a",1933406,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1360",-1,0,0,"N",2500,0,40,909,784,6,7,9,51544,907,"n/a",496,907,0,1405,907,"n/a",2219,904,"n/a",1933578,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1361",-1,0,0,"N",2500,0,40,558,675,8,8,10,64052,557,"n/a",1012,553,0,1117,557,"n/a",1514,554,"n/a",1933625,NA,"in",8,10,2.079442,2.302585,-0.5112037,0.07060528,1
"1362",-1,0,0,"N",2500,0,40,598,702,6,9,13,59996,597,"n/a",656,594,0,2069,597,"n/a",3840,597,"n/a",1933812,NA,"in",6,13,1.791759,2.564949,-0.6815398,-0.2795113,1
"1363",-1,0,0,"N",2500,0,2,487,602,163,252,37,57664,486,"n/a",22516,486,0,34916,486,"n/a",2109,478,"n/a",1933859,NA,"in",163,37,5.09375,3.610918,2.773226,-0.03094412,2
"1364",-1,0,0,"N",2500,0,2,898,710,120,186,29,53156,896,"n/a",14064,896,0,21667,896,"n/a",2358,755,"n/a",1933890,NA,"in",120,29,4.787492,3.367296,2.398609,0.08222813,2
"1365",-1,0,0,"N",2500,0,40,926,742,7,8,10,49184,924,"n/a",676,903,0,1575,918,"n/a",2829,899,"n/a",1933937,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1366",-1,0,0,"N",2500,0,40,942,777,6,8,10,55608,940,"n/a",800,925,0,1529,932,"n/a",2849,921,"n/a",1934125,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1367",-1,0,0,"N",2500,0,40,554,554,4,7,10,65532,553,"n/a",784,546,0,1698,553,"n/a",2659,550,"n/a",1934125,NA,"in",4,10,1.386294,2.302585,-1.155266,-0.1855923,1
"1368",-1,0,0,"N",2500,0,40,827,703,6,7,9,52980,825,"n/a",560,813,0,1336,825,"n/a",2341,797,"n/a",1934156,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1369",-1,0,0,"N",2500,0,40,514,601,6,10,14,65532,513,"n/a",928,513,0,2393,513,"n/a",3721,513,"n/a",1934171,NA,"in",6,14,1.791759,2.639057,-0.6541484,-0.3483713,1
"1370",-1,0,0,"N",2500,0,40,534,596,5,6,8,62236,533,"n/a",832,524,0,987,533,"n/a",1454,533,"n/a",1934234,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1371",-1,0,0,"N",2500,0,2,935,737,151,238,36,58540,933,"n/a",17136,933,0,27525,933,"n/a",3394,753,"n/a",1934421,NA,"in",151,36,5.01728,3.583519,2.692044,-0.03375,2
"1372",-1,0,0,"N",2500,0,40,408,507,5,7,10,60324,407,"n/a",908,407,0,1806,407,"n/a",3247,407,"n/a",1934484,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1373",-1,0,0,"N",2500,0,40,869,788,7,7,9,54852,867,"n/a",708,841,0,1206,864,"n/a",1778,857,"n/a",1934515,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1374",-1,0,0,"N",2500,0,40,446,508,6,9,12,56900,445,"n/a",936,444,0,1801,445,"n/a",2958,445,"n/a",1934531,NA,"in",6,12,1.791759,2.484907,-0.7111248,-0.2051368,1
"1375",-1,0,0,"N",2500,0,40,424,439,5,8,10,57036,423,"n/a",776,421,0,1233,423,"n/a",1783,423,"n/a",1934781,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1376",-1,0,0,"N",2500,0,40,788,584,5,5,7,38200,786,"n/a",472,785,0,1016,786,"n/a",1894,784,"n/a",1934921,NA,"in",5,7,1.609438,1.94591,-1.079756,0.2283019,1
"1377",-1,0,0,"N",2500,0,1,151,107,0,0,0,36092,149,"n/a",148,146,0,139,148,"n/a",139,129,"n/a",1934953,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1378",-1,0,0,"N",2500,0,40,565,667,7,9,12,55820,564,"n/a",956,546,0,1591,564,"n/a",2977,562,"n/a",1935109,NA,"in",7,12,1.94591,2.484907,-0.5678903,-0.1481604,1
"1379",-1,0,0,"N",2500,0,40,954,836,7,7,9,51584,952,"n/a",656,940,0,843,945,"n/a",1485,947,"n/a",1935125,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1380",-1,0,0,"N",2500,0,40,470,650,6,7,11,65532,469,"n/a",940,469,0,1472,469,"n/a",2837,468,"n/a",1935218,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1381",-1,0,0,"N",2500,0,40,699,692,8,7,9,64772,698,"n/a",960,698,0,1145,698,"n/a",1779,677,"n/a",1935328,NA,"in",8,9,2.079442,2.197225,-0.5501465,0.1685047,1
"1382",-1,0,0,"N",2500,0,2,778,666,144,223,34,50944,776,"n/a",17892,776,0,27705,776,"n/a",3250,660,"n/a",1935390,NA,"in",144,34,4.969813,3.526361,2.626812,0.00181639,2
"1383",-1,0,0,"N",2500,0,40,620,600,6,8,11,53140,619,"n/a",804,614,0,1596,619,"n/a",3113,616,"n/a",1935421,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1384",-1,0,0,"N",2500,0,40,492,562,7,8,11,62508,491,"n/a",996,491,0,1552,491,"n/a",2545,491,"n/a",1935546,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1385",-1,0,0,"N",2500,0,40,854,608,6,6,7,48024,852,"n/a",612,833,0,1135,852,"n/a",1851,828,"n/a",1935734,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1386",-1,0,0,"N",2500,0,1,169,102,0,0,0,29268,167,"n/a",128,160,0,92,165,"n/a",98,78,"n/a",1935734,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1387",-1,0,0,"N",2500,0,2,444,415,118,182,28,52788,443,"n/a",20296,443,0,31354,443,"n/a",1385,443,"n/a",1935750,NA,"in",118,28,4.770685,3.332205,2.370022,0.1086223,2
"1388",-1,0,0,"N",2500,0,2,558,705,173,270,39,61228,557,"n/a",22980,557,0,35417,557,"n/a",2369,522,"n/a",1935890,NA,"in",173,39,5.153292,3.663562,2.848009,-0.05785249,2
"1389",-1,0,0,"N",2500,0,40,502,581,6,9,12,58068,501,"n/a",828,501,0,1924,501,"n/a",3650,501,"n/a",1935906,NA,"in",6,12,1.791759,2.484907,-0.7111248,-0.2051368,1
"1390",-1,0,0,"N",2500,0,40,796,620,5,6,8,52408,794,"n/a",604,782,0,1229,794,"n/a",2428,785,"n/a",1935937,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1391",-1,0,0,"N",2500,0,40,687,648,5,7,8,58560,686,"n/a",664,686,0,1326,686,"n/a",2129,658,"n/a",1935968,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1392",-1,0,0,"N",2500,0,40,713,602,6,7,10,49836,712,"n/a",740,711,0,1827,712,"n/a",2950,683,"n/a",1936031,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1393",-1,0,0,"N",2500,0,40,486,536,5,7,10,63668,485,"n/a",812,476,0,1587,484,"n/a",2680,485,"n/a",1936250,NA,"in",5,10,1.609438,2.302585,-0.947924,-0.1031151,1
"1394",-1,0,0,"N",2500,0,2,650,833,264,415,59,64124,649,"n/a",29408,649,0,45427,649,"n/a",2494,645,"n/a",1936578,NA,"in",264,59,5.575949,4.077537,3.393748,-0.286292,2
"1395",-1,0,0,"N",2500,0,2,796,625,99,154,24,48444,794,"n/a",10984,794,0,16556,794,"n/a",2819,675,"n/a",1936656,NA,"in",99,24,4.59512,3.178054,2.149913,0.1869654,2
"1396",-1,0,0,"N",2500,0,2,911,782,188,291,41,54912,909,"n/a",20924,909,0,31634,909,"n/a",2919,679,"n/a",1937140,NA,"in",188,41,5.236442,3.713572,2.943756,-0.0735878,2
"1397",-1,0,0,"N",2500,0,40,879,693,7,7,9,47432,877,"n/a",592,875,0,1405,874,"n/a",2483,861,"n/a",1937187,NA,"in",7,9,1.94591,2.197225,-0.6742219,0.1191495,1
"1398",-1,0,0,"N",2500,0,40,504,606,6,7,9,59320,503,"n/a",736,499,0,1503,502,"n/a",2605,495,"n/a",1937250,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1399",-1,0,0,"N",2500,0,2,825,638,134,208,33,65532,823,"n/a",24024,823,0,36958,823,"n/a",2576,738,"n/a",1937265,NA,"in",134,33,4.89784,3.496508,2.548901,0.002952828,2
"1400",-1,0,0,"N",2500,0,2,852,764,133,207,32,54828,850,"n/a",17392,850,0,27310,850,"n/a",2773,690,"n/a",1937500,NA,"in",133,32,4.890349,3.465736,2.530567,0.02877673,2
"1401",-1,0,0,"N",2500,0,2,518,397,76,121,22,53468,517,"n/a",15208,517,0,24581,517,"n/a",2900,473,"n/a",1937515,NA,"in",76,22,4.330733,3.091042,1.872089,0.1700938,2
"1402",-1,0,0,"N",2500,0,2,611,804,245,380,53,62120,610,"n/a",29084,610,0,45536,610,"n/a",1287,583,"n/a",1937890,NA,"in",245,53,5.501258,3.970292,3.284706,-0.214248,2
"1403",-1,0,0,"N",2500,0,2,429,522,154,240,36,65532,428,"n/a",31124,428,0,48267,428,"n/a",2252,411,"n/a",1938031,NA,"in",154,36,5.036953,3.583519,2.710324,-0.02647865,2
"1404",-1,0,0,"N",2500,0,40,916,740,5,7,9,44808,914,"n/a",568,902,0,1507,914,"n/a",2856,914,"n/a",1938078,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1405",-1,0,0,"N",2500,0,40,512,525,4,6,8,61960,511,"n/a",1184,510,0,1512,511,"n/a",3250,510,"n/a",1938656,NA,"in",4,8,1.386294,2.079442,-1.237743,0.0217493,1
"1406",-1,0,0,"N",2500,0,2,825,755,160,248,36,53584,823,"n/a",17560,823,0,27180,823,"n/a",2906,629,"n/a",1938765,NA,"in",160,36,5.075174,3.583519,2.745838,-0.01235152,2
"1407",-1,0,0,"N",2500,0,40,469,524,5,6,7,63400,468,"n/a",856,467,0,944,468,"n/a",1296,465,"n/a",1938859,NA,"in",5,7,1.609438,1.94591,-1.079756,0.2283019,1
"1408",-1,0,0,"N",2500,0,40,546,661,7,7,10,65532,545,"n/a",1012,537,0,1466,544,"n/a",2389,544,"n/a",1939109,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1409",-1,0,0,"N",2500,0,2,825,498,107,164,26,56272,823,"n/a",19076,823,0,29767,823,"n/a",2152,656,"n/a",1939171,NA,"in",107,26,4.672829,3.258097,2.251704,0.1413133,2
"1410",-1,0,0,"N",2500,0,40,684,534,5,8,12,40216,683,"n/a",864,682,0,2103,683,"n/a",4058,683,"n/a",1939203,NA,"in",5,12,1.609438,2.484907,-0.8805352,-0.2725256,1
"1411",-1,0,0,"N",2500,0,40,954,766,6,7,10,53928,952,"n/a",712,942,0,1553,951,"n/a",2852,949,"n/a",1939390,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1412",-1,0,0,"N",2500,0,40,779,676,6,7,10,59256,777,"n/a",804,745,0,1415,769,"n/a",2365,765,"n/a",1939796,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1413",-1,0,0,"N",2500,0,40,819,739,6,9,12,52420,817,"n/a",764,816,0,2157,817,"n/a",3816,809,"n/a",1939875,NA,"in",6,12,1.791759,2.484907,-0.7111248,-0.2051368,1
"1414",-1,0,0,"N",2500,0,40,745,519,5,8,11,43624,744,"n/a",780,726,0,2530,739,"n/a",4172,723,"n/a",1939890,NA,"in",5,11,1.609438,2.397895,-0.9126959,-0.1916759,1
"1415",-1,0,0,"N",2500,0,2,622,617,138,215,32,55452,621,"n/a",17040,621,0,26509,621,"n/a",2447,575,"n/a",1939937,NA,"in",138,32,4.927254,3.465736,2.564859,0.0424172,2
"1416",-1,0,0,"N",2500,0,2,652,618,147,228,34,53632,651,"n/a",15712,651,0,24332,651,"n/a",2364,589,"n/a",1940156,NA,"in",147,34,4.990433,3.526361,2.645971,0.009437589,2
"1417",-1,0,0,"N",2500,0,1,294,109,1,1,1,19288,293,"n/a",264,293,0,301,293,"n/a",300,290,"n/a",1940187,NA,"out.size",1,1,0,0,NA,NA,NA
"1418",-1,0,0,"N",2500,0,40,669,580,5,9,13,50976,668,"n/a",1072,660,0,2136,668,"n/a",3737,666,"n/a",1940187,NA,"in",5,13,1.609438,2.564949,-0.8509502,-0.3469001,1
"1419",-1,0,0,"N",2500,0,40,796,710,6,6,8,45300,794,"n/a",524,782,0,1026,794,"n/a",1987,791,"n/a",1940265,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1420",-1,0,0,"N",2500,0,2,656,635,130,201,33,55432,655,"n/a",17660,655,0,26709,655,"n/a",2266,640,"n/a",1940281,NA,"in",130,33,4.867534,3.496508,2.520742,-0.008248485,2
"1421",-1,0,0,"N",2500,0,40,589,402,3,6,9,53364,588,"n/a",604,588,0,2119,588,"n/a",4004,575,"n/a",1940343,NA,"in",3,9,1.098612,2.197225,-1.461518,-0.1940246,1
"1422",-1,0,0,"N",2500,0,40,797,599,5,6,9,57396,795,"n/a",552,795,0,1663,795,"n/a",3233,794,"n/a",1940546,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1423",-1,0,0,"N",2500,0,40,439,490,5,7,9,53456,438,"n/a",804,429,0,1250,438,"n/a",2230,438,"n/a",1940640,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1424",-1,0,0,"N",2500,0,40,579,401,4,6,7,37700,578,"n/a",616,578,0,920,576,"n/a",1772,571,"n/a",1940640,NA,"in",4,7,1.386294,1.94591,-1.287098,0.1458247,1
"1425",-1,0,0,"N",2500,0,40,790,716,6,6,7,54900,788,"n/a",700,782,0,862,788,"n/a",1495,787,"n/a",1940703,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1426",-1,0,0,"N",2500,0,2,572,652,121,188,30,59600,571,"n/a",16272,571,0,25343,571,"n/a",2107,556,"n/a",1940796,NA,"in",121,30,4.795791,3.401197,2.418851,0.05379468,2
"1427",-1,0,0,"N",2500,0,40,871,694,7,8,10,50708,869,"n/a",656,856,0,1690,869,"n/a",3359,857,"n/a",1940875,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1428",-1,0,0,"N",2500,0,40,861,769,7,8,11,52716,859,"n/a",836,855,0,1667,855,"n/a",3302,853,"n/a",1940875,NA,"in",7,11,1.94591,2.397895,-0.600051,-0.06731072,1
"1429",-1,0,0,"N",2500,0,1,161,117,0,0,0,39764,159,"n/a",76,114,0,76,157,"n/a",71,86,"n/a",1940906,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1430",-1,0,0,"N",2500,0,40,459,545,6,8,11,65268,458,"n/a",872,458,0,1849,458,"n/a",3409,457,"n/a",1940937,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1431",-1,0,0,"N",2500,0,40,895,694,6,7,8,45684,893,"n/a",576,881,0,1295,891,"n/a",2079,865,"n/a",1941031,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1432",-1,0,0,"N",2500,0,40,956,762,6,7,9,53400,954,"n/a",644,927,0,1375,949,"n/a",2843,820,"n/a",1941031,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1433",-1,0,0,"N",2500,0,40,877,691,6,7,8,44748,875,"n/a",624,874,0,1084,875,"n/a",1771,866,"n/a",1941125,NA,"in",6,8,1.791759,2.079442,-0.8609908,0.1716153,1
"1434",-1,0,0,"N",2500,0,2,826,704,122,190,30,54404,824,"n/a",16000,824,0,24876,824,"n/a",2488,665,"n/a",1941125,NA,"in",122,30,4.804021,3.401197,2.426498,0.05683679,2
"1435",-1,0,0,"N",2500,0,40,600,532,5,6,8,47000,599,"n/a",808,592,0,1532,599,"n/a",2811,599,"n/a",1941187,NA,"in",5,8,1.609438,2.079442,-1.030401,0.1042265,1
"1436",-1,0,0,"N",2500,0,40,856,632,6,6,7,44128,854,"n/a",532,844,0,1059,852,"n/a",2058,835,"n/a",1941218,NA,"in",6,7,1.791759,1.94591,-0.910346,0.2956907,1
"1437",-1,0,0,"N",2500,0,1,171,101,0,0,0,30608,169,"n/a",80,139,0,91,165,"n/a",92,93,"n/a",1941296,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1438",-1,0,0,"N",2500,0,1,150,119,0,0,0,39660,148,"n/a",100,130,0,103,147,"n/a",158,110,"n/a",1941500,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
"1439",-1,0,0,"N",2500,0,40,859,734,6,8,11,61412,857,"n/a",748,853,0,1905,855,"n/a",3526,853,"n/a",1941609,NA,"in",6,11,1.791759,2.397895,-0.7432855,-0.1242871,1
"1440",-1,0,0,"N",2500,0,40,665,659,6,8,10,65448,664,"n/a",824,648,0,1378,663,"n/a",2230,652,"n/a",1941625,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1441",-1,0,0,"N",2500,0,40,941,802,6,8,10,59168,939,"n/a",572,916,0,1743,938,"n/a",2915,911,"n/a",1941656,NA,"in",6,10,1.791759,2.302585,-0.7785136,-0.03572634,1
"1442",-1,0,0,"N",2500,0,40,863,777,7,8,10,60956,861,"n/a",960,852,0,1521,860,"n/a",2619,849,"n/a",1941781,NA,"in",7,10,1.94591,2.302585,-0.6352791,0.02125007,1
"1443",-1,0,0,"N",2500,0,40,850,719,6,7,9,53900,848,"n/a",696,830,0,1394,844,"n/a",2721,831,"n/a",1941796,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1444",-1,0,0,"N",2500,0,40,898,747,7,9,12,54812,896,"n/a",788,889,0,2227,896,"n/a",4038,896,"n/a",1941828,NA,"in",7,12,1.94591,2.484907,-0.5678903,-0.1481604,1
"1445",-1,0,0,"N",2500,0,40,611,657,6,7,9,53660,610,"n/a",716,603,0,1245,610,"n/a",1963,607,"n/a",1941937,NA,"in",6,9,1.791759,2.197225,-0.8174564,0.06217307,1
"1446",-1,0,0,"N",2500,0,40,501,542,5,7,9,61784,500,"n/a",728,496,0,1274,500,"n/a",1986,490,"n/a",1942000,NA,"in",5,9,1.609438,2.197225,-0.9868668,-0.00521572,1
"1447",-1,0,0,"N",2500,0,40,473,556,7,9,12,60508,472,"n/a",1108,472,0,2341,472,"n/a",3577,472,"n/a",1942046,NA,"in",7,12,1.94591,2.484907,-0.5678903,-0.1481604,1
"1448",-1,0,0,"N",2500,0,2,578,666,128,200,33,58288,577,"n/a",15452,577,0,23787,577,"n/a",3463,573,"n/a",1942109,NA,"in",128,33,4.85203,3.496508,2.506336,-0.01397907,2
"1449",-1,0,0,"N",2500,0,2,857,670,110,171,29,52376,855,"n/a",13464,855,0,21022,855,"n/a",3567,728,"n/a",1942125,NA,"in",110,29,4.70048,3.367296,2.317759,0.05006741,2
"1450",-1,0,0,"N",2500,0,1,168,107,0,0,0,33836,166,"n/a",64,128,0,68,159,"n/a",56,82,"n/a",1942250,NA,"out.neg",0,0,-Inf,-Inf,NA,NA,NA
